proj,neuron,rank,subcomponent,weight,abs_weight
down_proj,11942,10,8948,0.04413,0.04413
down_proj,11942,11,11143,-0.03997,0.03997
down_proj,11942,12,961,-0.03895,0.03895
down_proj,11942,13,18606,0.0365,0.0365
down_proj,11942,14,15241,-0.03637,0.03637
down_proj,11942,15,11354,-0.03557,0.03557
down_proj,11942,16,18429,0.03327,0.03327
down_proj,11942,17,14934,0.0318,0.0318
down_proj,11942,18,102,-0.03175,0.03175
down_proj,11942,19,1178,0.03146,0.03146
down_proj,11942,20,14550,0.0314,0.0314
down_proj,11942,21,13208,0.03128,0.03128
down_proj,11942,22,16914,0.03045,0.03045
down_proj,11942,23,12940,-0.03034,0.03034
down_proj,11942,24,17255,-0.02982,0.02982
down_proj,11942,25,4796,-0.02947,0.02947
down_proj,11942,26,2488,0.02899,0.02899
down_proj,11942,27,19038,-0.02766,0.02766
down_proj,11942,28,6342,0.02749,0.02749
down_proj,11942,29,14621,-0.0266,0.0266
down_proj,11942,30,7826,0.02642,0.02642
down_proj,11942,31,21045,0.02631,0.02631
down_proj,11942,32,9100,-0.02606,0.02606
down_proj,11942,33,9111,-0.02577,0.02577
down_proj,11942,34,4017,-0.02538,0.02538
down_proj,11942,35,10441,-0.02534,0.02534
down_proj,11942,36,17390,-0.02526,0.02526
down_proj,11942,37,6651,0.02473,0.02473
down_proj,11942,38,20401,-0.02468,0.02468
down_proj,11942,39,19675,-0.02442,0.02442
down_proj,11942,40,13132,0.02417,0.02417
down_proj,11942,41,2229,0.02399,0.02399
down_proj,11942,42,10036,-0.02392,0.02392
down_proj,11942,43,13502,0.02389,0.02389
down_proj,11942,44,5658,0.02285,0.02285
down_proj,11942,45,6969,0.02281,0.02281
down_proj,11942,46,5666,-0.02259,0.02259
down_proj,11942,47,12312,-0.02239,0.02239
down_proj,11942,48,19265,-0.02118,0.02118
down_proj,11942,49,14806,-0.0209,0.0209
down_proj,11942,50,5397,0.02089,0.02089
down_proj,4549,1,7474,-0.06236,0.06236
down_proj,4549,2,15225,-0.06044,0.06044
down_proj,4549,3,14201,-0.05768,0.05768
down_proj,4549,4,8948,-0.05581,0.05581
down_proj,4549,5,21045,-0.05557,0.05557
down_proj,4549,6,23590,0.05526,0.05526
down_proj,4549,7,6651,-0.05319,0.05319
down_proj,4549,8,11143,0.05088,0.05088
down_proj,4549,9,16939,0.04992,0.04992
down_proj,4549,10,4851,-0.04922,0.04922
down_proj,4549,11,12312,0.04627,0.04627
down_proj,4549,12,19265,0.0457,0.0457
down_proj,4549,13,410,-0.04487,0.04487
down_proj,4549,14,14934,-0.04407,0.04407
down_proj,4549,15,14806,0.04356,0.04356
down_proj,4549,16,14550,-0.04353,0.04353
down_proj,4549,17,4368,-0.04236,0.04236
down_proj,4549,18,3368,-0.04154,0.04154
down_proj,4549,19,18606,-0.03882,0.03882
down_proj,4549,20,12940,0.03829,0.03829
down_proj,4549,21,11301,0.03778,0.03778
down_proj,4549,22,24322,-0.03754,0.03754
down_proj,4549,23,10404,-0.0373,0.0373
down_proj,4549,24,2488,-0.0344,0.0344
down_proj,4549,25,10036,0.0339,0.0339
down_proj,4549,26,3280,-0.03377,0.03377
down_proj,4549,27,13208,-0.03151,0.03151
down_proj,4549,28,5658,0.03136,0.03136
down_proj,4549,29,3052,0.03073,0.03073
down_proj,4549,30,5392,-0.02921,0.02921
down_proj,4549,31,9770,0.02901,0.02901
down_proj,4549,32,17255,0.02876,0.02876
down_proj,4549,33,2320,-0.0283,0.0283
down_proj,4549,34,9118,0.02816,0.02816
down_proj,4549,35,22082,0.02814,0.02814
down_proj,4549,36,12953,-0.02787,0.02787
down_proj,4549,37,9111,0.0274,0.0274
down_proj,4549,38,14096,-0.02726,0.02726
down_proj,4549,39,4538,0.02598,0.02598
down_proj,4549,40,9543,0.02563,0.02563
down_proj,4549,41,5641,0.0251,0.0251
down_proj,4549,42,9618,-0.02495,0.02495
down_proj,4549,43,10492,-0.02483,0.02483
down_proj,4549,44,21052,0.02424,0.02424
down_proj,4549,45,10143,0.02416,0.02416
down_proj,4549,46,5777,-0.02406,0.02406
down_proj,4549,47,22036,0.02401,0.02401
down_proj,4549,48,4154,0.02396,0.02396
down_proj,4549,49,18206,0.02381,0.02381
down_proj,4549,50,12729,0.02329,0.02329
down_proj,2923,1,11143,-0.06187,0.06187
down_proj,2923,2,8948,0.0521,0.0521
down_proj,2923,3,16939,-0.05087,0.05087
down_proj,2923,4,23590,-0.04884,0.04884
down_proj,2923,5,14201,0.04599,0.04599
down_proj,2923,6,21045,0.04399,0.04399
down_proj,2923,7,4368,0.04354,0.04354
down_proj,2923,8,15225,0.04347,0.04347
down_proj,2923,9,5658,-0.04022,0.04022
down_proj,2923,10,24322,0.0386,0.0386
down_proj,2923,11,6651,0.03826,0.03826
down_proj,2923,12,12940,-0.03798,0.03798
down_proj,2923,13,22783,-0.0378,0.0378
down_proj,2923,14,12312,-0.03721,0.03721
down_proj,2923,15,3280,0.03704,0.03704
down_proj,2923,16,14550,0.03601,0.03601
down_proj,2923,17,7474,0.03546,0.03546
down_proj,2923,18,14934,0.0353,0.0353
down_proj,2923,19,410,0.03482,0.03482
down_proj,2923,20,19265,-0.03353,0.03353
down_proj,2923,21,4851,0.03342,0.03342
down_proj,2923,22,3368,0.03255,0.03255
down_proj,2923,23,10404,0.03199,0.03199
down_proj,2923,24,14806,-0.02902,0.02902
down_proj,2923,25,3052,-0.02895,0.02895
down_proj,2923,26,18606,0.02888,0.02888
down_proj,2923,27,11301,-0.02795,0.02795
down_proj,2923,28,6252,-0.02776,0.02776
down_proj,2923,29,2488,0.02694,0.02694
down_proj,2923,30,17255,-0.02672,0.02672
down_proj,2923,31,14096,0.02613,0.02613
down_proj,2923,32,10036,-0.02588,0.02588
down_proj,2923,33,5392,0.02572,0.02572
down_proj,2923,34,13208,0.02491,0.02491
down_proj,2923,35,6342,0.02472,0.02472
down_proj,2923,36,2320,0.02462,0.02462
down_proj,2923,37,9111,-0.02448,0.02448
down_proj,2923,38,9731,0.02414,0.02414
down_proj,2923,39,18429,0.02359,0.02359
down_proj,2923,40,10129,0.02337,0.02337
down_proj,2923,41,4538,-0.02305,0.02305
down_proj,2923,42,2427,0.02267,0.02267
down_proj,2923,43,5777,0.02241,0.02241
down_proj,2923,44,6988,-0.02206,0.02206
down_proj,2923,45,102,-0.02196,0.02196
down_proj,2923,46,5690,-0.02178,0.02178
down_proj,2923,47,19038,-0.02176,0.02176
down_proj,2923,48,1737,0.02157,0.02157
down_proj,2923,49,17519,-0.02128,0.02128
down_proj,2923,50,10492,0.02116,0.02116
down_proj,14013,1,4368,0.09498,0.09498
down_proj,14013,2,24322,0.08166,0.08166
down_proj,14013,3,24102,0.08024,0.08024
down_proj,14013,4,18329,0.07814,0.07814
down_proj,14013,5,14730,0.0759,0.0759
down_proj,14013,6,5658,-0.075,0.075
down_proj,14013,7,961,0.07286,0.07286
down_proj,14013,8,14167,-0.06434,0.06434
down_proj,14013,9,14201,0.06372,0.06372
down_proj,14013,10,23590,-0.05623,0.05623
down_proj,14013,11,3802,0.05524,0.05524
down_proj,14013,12,15225,0.05483,0.05483
down_proj,14013,13,16939,-0.05315,0.05315
down_proj,14013,14,14621,0.05279,0.05279
down_proj,14013,15,5946,0.05034,0.05034
down_proj,14013,16,3052,-0.04697,0.04697
down_proj,14013,17,8210,-0.0464,0.0464
down_proj,14013,18,3280,0.04342,0.04342
down_proj,14013,19,23630,0.04302,0.04302
down_proj,14013,20,14795,-0.04273,0.04273
down_proj,14013,21,15241,0.04207,0.04207
down_proj,14013,22,3368,0.04124,0.04124
down_proj,14013,23,9118,-0.04055,0.04055
down_proj,14013,24,10404,0.03998,0.03998
down_proj,14013,25,6252,-0.03911,0.03911
down_proj,14013,26,2427,0.03847,0.03847
down_proj,14013,27,11354,0.03694,0.03694
down_proj,14013,28,5777,-0.03669,0.03669
down_proj,14013,29,17745,-0.03654,0.03654
down_proj,14013,30,9523,-0.03554,0.03554
down_proj,14013,31,21052,-0.03402,0.03402
down_proj,14013,32,15740,-0.03374,0.03374
down_proj,14013,33,17390,0.03303,0.03303
down_proj,14013,34,11301,-0.03275,0.03275
down_proj,14013,35,5690,-0.03251,0.03251
down_proj,14013,36,9515,0.03194,0.03194
down_proj,14013,37,3174,-0.03173,0.03173
down_proj,14013,38,4793,0.03088,0.03088
down_proj,14013,39,17661,0.03008,0.03008
down_proj,14013,40,11143,-0.02974,0.02974
down_proj,14013,41,1178,-0.02969,0.02969
down_proj,14013,42,5397,-0.0279,0.0279
down_proj,14013,43,22082,-0.02746,0.02746
down_proj,14013,44,12729,-0.02714,0.02714
down_proj,14013,45,1284,0.02704,0.02704
down_proj,14013,46,10492,0.02684,0.02684
down_proj,14013,47,15777,0.02589,0.02589
down_proj,14013,48,338,0.02546,0.02546
down_proj,14013,49,6988,-0.02534,0.02534
down_proj,14013,50,5641,-0.02505,0.02505
down_proj,13662,1,10852,-0.08891,0.08891
down_proj,13662,2,14905,0.05428,0.05428
down_proj,13662,3,18693,-0.04975,0.04975
down_proj,13662,4,18083,0.04465,0.04465
down_proj,13662,5,17910,-0.04229,0.04229
down_proj,13662,6,9829,0.0416,0.0416
down_proj,13662,7,2346,-0.0374,0.0374
down_proj,13662,8,19510,-0.03693,0.03693
down_proj,13662,9,9075,0.03674,0.03674
down_proj,13662,10,13072,-0.03616,0.03616
down_proj,13662,11,19530,-0.0355,0.0355
down_proj,13662,12,23807,-0.03529,0.03529
down_proj,13662,13,3343,-0.03469,0.03469
down_proj,13662,14,23335,-0.03314,0.03314
down_proj,13662,15,458,0.0331,0.0331
down_proj,13662,16,17529,0.03217,0.03217
down_proj,13662,17,8996,0.03093,0.03093
down_proj,13662,18,2112,-0.02929,0.02929
down_proj,13662,19,5932,-0.02872,0.02872
down_proj,13662,20,20070,0.02639,0.02639
down_proj,13662,21,8916,0.02417,0.02417
down_proj,13662,22,19289,0.02393,0.02393
down_proj,13662,23,5652,0.02391,0.02391
down_proj,13662,24,14155,0.0212,0.0212
down_proj,13662,25,15240,0.02116,0.02116
down_proj,13662,26,14156,-0.02061,0.02061
down_proj,13662,27,20661,-0.02015,0.02015
down_proj,13662,28,2488,-0.01997,0.01997
down_proj,13662,29,1109,0.01972,0.01972
down_proj,13662,30,1481,-0.01958,0.01958
down_proj,13662,31,11821,-0.01891,0.01891
down_proj,13662,32,9458,-0.01848,0.01848
down_proj,13662,33,19799,0.01833,0.01833
down_proj,13662,34,338,-0.01822,0.01822
down_proj,13662,35,5392,-0.0181,0.0181
down_proj,13662,36,21291,-0.01803,0.01803
down_proj,13662,37,7155,-0.01788,0.01788
down_proj,13662,38,390,0.01745,0.01745
down_proj,13662,39,5658,0.01738,0.01738
down_proj,13662,40,10343,0.01717,0.01717
down_proj,13662,41,4237,0.01711,0.01711
down_proj,13662,42,2614,0.01695,0.01695
down_proj,13662,43,16060,0.01684,0.01684
down_proj,13662,44,3802,-0.01676,0.01676
down_proj,13662,45,21241,-0.01654,0.01654
down_proj,13662,46,4851,-0.01644,0.01644
down_proj,13662,47,15172,0.01643,0.01643
down_proj,13662,48,11208,0.01631,0.01631
down_proj,13662,49,962,0.01629,0.01629
down_proj,13662,50,21045,0.0161,0.0161
down_proj,6230,1,6969,-0.0233,0.0233
down_proj,6230,2,11715,0.02137,0.02137
down_proj,6230,3,6266,-0.02026,0.02026
down_proj,6230,4,5392,0.0201,0.0201
down_proj,6230,5,4792,-0.01998,0.01998
down_proj,6230,6,2264,-0.01778,0.01778
down_proj,6230,7,21930,0.0164,0.0164
down_proj,6230,8,7780,0.01615,0.01615
down_proj,6230,9,24302,0.01544,0.01544
down_proj,6230,10,22793,0.01511,0.01511
down_proj,6230,11,14621,0.01487,0.01487
down_proj,6230,12,11006,-0.01481,0.01481
down_proj,6230,13,15946,0.0146,0.0146
down_proj,6230,14,11893,0.01456,0.01456
down_proj,6230,15,961,0.01451,0.01451
down_proj,6230,16,19799,-0.01423,0.01423
down_proj,6230,17,4237,0.01388,0.01388
down_proj,6230,18,1083,-0.01374,0.01374
down_proj,6230,19,14309,0.0136,0.0136
down_proj,6230,20,8829,-0.01358,0.01358
down_proj,6230,21,8210,0.01353,0.01353
down_proj,6230,22,23590,0.01347,0.01347
down_proj,6230,23,12901,0.01325,0.01325
down_proj,6230,24,9100,-0.01317,0.01317
down_proj,6230,25,17429,-0.01311,0.01311
down_proj,6230,26,9543,0.01305,0.01305
down_proj,6230,27,14041,-0.01301,0.01301
down_proj,6230,28,4478,0.01295,0.01295
down_proj,6230,29,5093,0.01277,0.01277
down_proj,6230,30,925,0.01277,0.01277
down_proj,6230,31,5666,-0.01277,0.01277
down_proj,6230,32,10826,0.01265,0.01265
down_proj,6230,33,13250,0.01262,0.01262
down_proj,6230,34,21392,-0.01259,0.01259
down_proj,6230,35,5658,-0.01256,0.01256
down_proj,6230,36,2159,-0.01239,0.01239
down_proj,6230,37,1550,-0.01235,0.01235
down_proj,6230,38,21291,0.01223,0.01223
down_proj,6230,39,4706,0.01221,0.01221
down_proj,6230,40,13948,-0.01209,0.01209
down_proj,6230,41,20375,0.01204,0.01204
down_proj,6230,42,12418,-0.01198,0.01198
down_proj,6230,43,11418,0.01198,0.01198
down_proj,6230,44,10575,-0.01192,0.01192
down_proj,6230,45,2404,-0.01182,0.01182
down_proj,6230,46,10343,0.01179,0.01179
down_proj,6230,47,5612,0.01174,0.01174
down_proj,6230,48,6165,-0.01174,0.01174
down_proj,6230,49,14047,-0.01169,0.01169
down_proj,6230,50,1160,-0.01164,0.01164
down_proj,10722,1,793,-0.03201,0.03201
down_proj,10722,2,8023,-0.029,0.029
down_proj,10722,3,24302,-0.02244,0.02244
down_proj,10722,4,21052,0.02139,0.02139
down_proj,10722,5,8984,0.02038,0.02038
down_proj,10722,6,19510,-0.0202,0.0202
down_proj,10722,7,9190,0.01942,0.01942
down_proj,10722,8,23311,0.01877,0.01877
down_proj,10722,9,17955,0.0183,0.0183
down_proj,10722,10,8668,0.01785,0.01785
down_proj,10722,11,7368,-0.01781,0.01781
down_proj,10722,12,16395,0.01704,0.01704
down_proj,10722,13,10989,0.01671,0.01671
down_proj,10722,14,4901,0.01654,0.01654
down_proj,10722,15,6969,-0.01643,0.01643
down_proj,10722,16,19534,-0.01636,0.01636
down_proj,10722,17,9770,-0.01574,0.01574
down_proj,10722,18,17235,-0.01524,0.01524
down_proj,10722,19,961,-0.01473,0.01473
down_proj,10722,20,9286,-0.01446,0.01446
down_proj,10722,21,9100,0.01446,0.01446
down_proj,10722,22,4378,-0.01404,0.01404
down_proj,10722,23,16192,0.01376,0.01376
down_proj,10722,24,4478,-0.01372,0.01372
down_proj,10722,25,14934,-0.01359,0.01359
down_proj,10722,26,23003,0.01355,0.01355
down_proj,10722,27,2112,-0.01339,0.01339
down_proj,10722,28,2427,-0.01336,0.01336
down_proj,10722,29,7540,-0.01289,0.01289
down_proj,10722,30,23975,0.01283,0.01283
down_proj,10722,31,12418,0.01274,0.01274
down_proj,10722,32,9523,0.01251,0.01251
down_proj,10722,33,24071,0.01244,0.01244
down_proj,10722,34,24103,0.01209,0.01209
down_proj,10722,35,1341,-0.01208,0.01208
down_proj,10722,36,10183,-0.01205,0.01205
down_proj,10722,37,1436,0.01194,0.01194
down_proj,10722,38,3743,0.01193,0.01193
down_proj,10722,39,16512,0.0117,0.0117
down_proj,10722,40,3014,-0.0116,0.0116
down_proj,10722,41,7536,0.01155,0.01155
down_proj,10722,42,3362,0.01146,0.01146
down_proj,10722,43,1737,0.01129,0.01129
down_proj,10722,44,11715,-0.01125,0.01125
down_proj,10722,45,18157,0.01117,0.01117
down_proj,10722,46,1178,-0.01113,0.01113
down_proj,10722,47,14913,0.01104,0.01104
down_proj,10722,48,15777,-0.01102,0.01102
down_proj,10722,49,19220,-0.011,0.011
down_proj,10722,50,21392,0.01098,0.01098
down_proj,4287,1,2346,0.03133,0.03133
down_proj,4287,2,18693,0.02192,0.02192
down_proj,4287,3,10013,0.02157,0.02157
down_proj,4287,4,1481,0.01862,0.01862
down_proj,4287,5,18606,-0.01803,0.01803
down_proj,4287,6,13072,0.01798,0.01798
down_proj,4287,7,5486,0.01775,0.01775
down_proj,4287,8,14156,0.01709,0.01709
down_proj,4287,9,17633,-0.01592,0.01592
down_proj,4287,10,23335,0.01521,0.01521
down_proj,4287,11,10008,0.01507,0.01507
down_proj,4287,12,15241,-0.01501,0.01501
down_proj,4287,13,14905,-0.01494,0.01494
down_proj,4287,14,3802,0.01487,0.01487
down_proj,4287,15,4237,0.01475,0.01475
down_proj,4287,16,18232,-0.01462,0.01462
down_proj,4287,17,11143,-0.01446,0.01446
down_proj,4287,18,22687,0.01428,0.01428
down_proj,4287,19,20972,-0.0142,0.0142
down_proj,4287,20,17235,0.01414,0.01414
down_proj,4287,21,20606,0.01367,0.01367
down_proj,4287,22,21413,-0.01361,0.01361
down_proj,4287,23,22703,0.01355,0.01355
down_proj,4287,24,9794,-0.01267,0.01267
down_proj,4287,25,23807,0.01235,0.01235
down_proj,4287,26,17910,0.01231,0.01231
down_proj,4287,27,4901,-0.01212,0.01212
down_proj,4287,28,16104,0.01211,0.01211
down_proj,4287,29,3598,-0.01207,0.01207
down_proj,4287,30,6402,0.01207,0.01207
down_proj,4287,31,18168,-0.01198,0.01198
down_proj,4287,32,21930,0.01193,0.01193
down_proj,4287,33,20644,-0.01186,0.01186
down_proj,4287,34,11715,-0.0117,0.0117
down_proj,4287,35,18269,-0.01169,0.01169
down_proj,4287,36,23771,-0.0116,0.0116
down_proj,4287,37,8996,-0.01156,0.01156
down_proj,4287,38,9197,0.01153,0.01153
down_proj,4287,39,16060,-0.01148,0.01148
down_proj,4287,40,3420,0.01139,0.01139
down_proj,4287,41,13818,0.01137,0.01137
down_proj,4287,42,2320,-0.01136,0.01136
down_proj,4287,43,22368,-0.01122,0.01122
down_proj,4287,44,12685,0.01113,0.01113
down_proj,4287,45,20469,-0.01109,0.01109
down_proj,4287,46,15741,-0.01101,0.01101
down_proj,4287,47,19789,-0.01099,0.01099
down_proj,4287,48,6952,0.01092,0.01092
down_proj,4287,49,15711,0.01086,0.01086
down_proj,4287,50,1284,0.01079,0.01079
down_proj,12898,1,12679,0.02666,0.02666
down_proj,12898,2,11132,0.02546,0.02546
down_proj,12898,3,13917,0.0249,0.0249
down_proj,12898,4,18711,0.02369,0.02369
down_proj,12898,5,8116,-0.02307,0.02307
down_proj,12898,6,5486,-0.02235,0.02235
down_proj,12898,7,23003,-0.02064,0.02064
down_proj,12898,8,11157,-0.01964,0.01964
down_proj,12898,9,24250,-0.01888,0.01888
down_proj,12898,10,14443,0.01872,0.01872
down_proj,12898,11,21619,0.01829,0.01829
down_proj,12898,12,8984,-0.01772,0.01772
down_proj,12898,13,3802,-0.01768,0.01768
down_proj,12898,14,4792,-0.01712,0.01712
down_proj,12898,15,9460,0.01695,0.01695
down_proj,12898,16,23335,-0.01644,0.01644
down_proj,12898,17,20554,-0.0164,0.0164
down_proj,12898,18,16512,0.0164,0.0164
down_proj,12898,19,1074,0.01634,0.01634
down_proj,12898,20,5833,0.01632,0.01632
down_proj,12898,21,17529,-0.01598,0.01598
down_proj,12898,22,7973,0.01595,0.01595
down_proj,12898,23,5093,-0.01577,0.01577
down_proj,12898,24,17955,0.01545,0.01545
down_proj,12898,25,2228,-0.01535,0.01535
down_proj,12898,26,12771,0.01527,0.01527
down_proj,12898,27,1109,0.01516,0.01516
down_proj,12898,28,9515,0.01509,0.01509
down_proj,12898,29,8478,-0.01504,0.01504
down_proj,12898,30,12546,-0.01418,0.01418
down_proj,12898,31,5687,0.01401,0.01401
down_proj,12898,32,15312,-0.01392,0.01392
down_proj,12898,33,14156,-0.01391,0.01391
down_proj,12898,34,19476,-0.01386,0.01386
down_proj,12898,35,9113,0.01373,0.01373
down_proj,12898,36,21052,-0.01358,0.01358
down_proj,12898,37,11006,0.0135,0.0135
down_proj,12898,38,23975,-0.01341,0.01341
down_proj,12898,39,3936,-0.01327,0.01327
down_proj,12898,40,6969,-0.01327,0.01327
down_proj,12898,41,3643,-0.01326,0.01326
down_proj,12898,42,19286,0.01301,0.01301
down_proj,12898,43,21133,-0.01294,0.01294
down_proj,12898,44,15061,0.0128,0.0128
down_proj,12898,45,14852,-0.01261,0.01261
down_proj,12898,46,266,-0.01225,0.01225
down_proj,12898,47,4713,-0.0122,0.0122
down_proj,12898,48,4687,0.0122,0.0122
down_proj,12898,49,5477,-0.01217,0.01217
down_proj,12898,50,19150,-0.01216,0.01216
down_proj,13598,1,10008,0.0597,0.0597
down_proj,13598,2,14443,-0.02741,0.02741
down_proj,13598,3,21133,-0.0253,0.0253
down_proj,13598,4,17235,0.02381,0.02381
down_proj,13598,5,2346,-0.02297,0.02297
down_proj,13598,6,23323,0.02281,0.02281
down_proj,13598,7,6266,-0.02273,0.02273
down_proj,13598,8,14156,-0.02118,0.02118
down_proj,13598,9,23174,-0.02031,0.02031
down_proj,13598,10,10852,0.01945,0.01945
down_proj,13598,11,7973,-0.01912,0.01912
down_proj,13598,12,12312,-0.01891,0.01891
down_proj,13598,13,4673,0.01832,0.01832
down_proj,13598,14,16512,-0.01778,0.01778
down_proj,13598,15,10517,0.01774,0.01774
down_proj,13598,16,3019,0.01773,0.01773
down_proj,13598,17,14201,-0.01714,0.01714
down_proj,13598,18,15711,-0.01682,0.01682
down_proj,13598,19,1276,-0.01668,0.01668
down_proj,13598,20,21212,0.01653,0.01653
down_proj,13598,21,10889,-0.01651,0.01651
down_proj,13598,22,24127,-0.01638,0.01638
down_proj,13598,23,16960,0.01598,0.01598
down_proj,13598,24,2488,-0.01487,0.01487
down_proj,13598,25,14905,0.01474,0.01474
down_proj,13598,26,12748,0.01471,0.01471
down_proj,13598,27,4995,-0.01466,0.01466
down_proj,13598,28,8577,0.01465,0.01465
down_proj,13598,29,294,-0.01449,0.01449
down_proj,13598,30,18622,0.01447,0.01447
down_proj,13598,31,24250,0.01443,0.01443
down_proj,13598,32,16091,0.01438,0.01438
down_proj,13598,33,18157,-0.01428,0.01428
down_proj,13598,34,20972,0.01403,0.01403
down_proj,13598,35,5932,-0.01396,0.01396
down_proj,13598,36,10269,0.01393,0.01393
down_proj,13598,37,7689,-0.01366,0.01366
down_proj,13598,38,4478,-0.01351,0.01351
down_proj,13598,39,17390,0.01346,0.01346
down_proj,13598,40,15388,-0.01333,0.01333
down_proj,13598,41,1481,-0.01333,0.01333
down_proj,13598,42,9320,-0.01328,0.01328
down_proj,13598,43,19455,0.01326,0.01326
down_proj,13598,44,15656,-0.01312,0.01312
down_proj,13598,45,640,-0.01302,0.01302
down_proj,13598,46,1078,-0.01302,0.01302
down_proj,13598,47,2193,-0.013,0.013
down_proj,13598,48,24071,-0.01297,0.01297
down_proj,13598,49,15092,0.01279,0.01279
down_proj,13598,50,5921,0.01273,0.01273
